AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
13510,MTT,Minatitlan Airport,18.10333333,-94.58055556
13511,MTV,Mota Lava Airport,-13.81666667,167.7
13512,MTW,Manitowoc County,44.12888889,-87.68055556
13513,MTX,Metro Field,64.80666667,-147.7625
13514,MTY,General Mariano Escobedo International,25.77861111,-100.1069444
13515,MTZ,Israel Bar Yehuda,31.32833333,35.38861111
13516,MUA,Munda Airport,-8.32722222,157.2616667
13517,MUB,Maun Airport,-19.97055556,23.43111111
13518,MUC,Munich Airport,48.35388889,11.78611111
13520,MUE,Waimea-Kohala,20.00138889,-155.6680556
13521,MUG,Mulege Airport,26.90555556,-111.9705556
13522,MUH,Mersa Matruh Airport,31.32555556,27.22166667
13523,MUL,Spence,31.13777778,-83.70416667
13524,MUN,Maturin Airport,9.74916667,-63.15333333
13525,MUO,Mountain Home AFB,43.04361111,-115.8725
13526,MUR,Marudi Airport,4.17861111,114.3311111
13527,MUT,Muscatine Municipal,41.36777778,-91.14833333
13528,MUX,Multan International,30.20527778,71.41916667
13530,MUZ,Musoma Airport,-1.5025,33.80194444
13531,MVB,Mvengue Airport,-1.65611111,13.43805556
13532,MVD,Carrasco International,-34.83833333,-56.03083333
13533,MVF,Dixsept Rosado,-5.21666667,-37.23333333
13534,MVJ,Marlboro,18.02166667,-77.49527778
13535,MVL,Morrisville Stowe State,44.53472222,-72.61388889
13536,MVM,Kayenta Airport,36.71638889,-110.2283333
13537,MVN,Mount Vernon Airport,38.32333333,-88.85861111
13539,MVR,Salak,10.45138889,14.25722222
13540,MVW,Skagit Regional,48.47055556,-122.4216667
13541,MVY,Martha's Vineyard Airport,41.39333333,-70.61388889
13543,MWA,Williamson County Regional,37.755,-89.01111111
13544,MWC,Lawrence J Timmerman,43.11027778,-88.03444444
13545,MWD,Mianwali Airport,32.56305556,71.57055556
13546,MWH,Grant County International,47.20861111,-119.3191667
13547,MWL,Mineral Wells Airport,32.78166667,-98.06027778
13548,MWM,Windom Municipal,43.91333333,-95.10944444
13549,MWO,Middletown Regional/Hook Field,39.53194444,-84.39638889
13550,MWQ,Magway,20.15361111,94.96861111
13551,MWZ,Mwanza Airport,-2.44444444,32.93277778
13552,MXB,Andi Jemma,-2.55805556,120.3244444
13553,MXC,Monticello Airport,37.93722222,-109.3463889
13554,MXE,Laurinburg-Maxton,34.79222222,-79.36583333
13555,MXF,Maxwell AFB,32.38305556,-86.36583333
13556,MXG,Marlboro Airport,42.34305556,-71.50888889
13557,MXH,Moro Airport,-6.36333333,143.2380556
13558,MXJ,Minna Airport,9.65222222,6.46222222
13559,MXL,General Rodolfo Sanchez Taboada International,32.63055556,-115.2416667
13560,MXP,Malpensa,45.63055556,8.72805556
13561,MXS,Maota Airport,-13.7425,-172.2577778
13562,MXT,Maintirano Airport,-18.05055556,44.03222222
13563,MXX,Mora Airport,60.95777778,14.51138889
13564,MXY,McCarthy Airport,61.43777778,-142.9025
13565,MYA,Moruya Airport,-35.89777778,150.1444444
13566,MYB,Mayumba Airport,-3.45833333,10.67666667
13567,MYC,Maracay Airport,10.25,-67.6
13568,MYD,Malindi Airport,-3.22944444,40.10166667
13569,MYE,Miyake Jima Airport,34.07222222,139.56
13570,MYF,Montgomery Field,32.81583333,-117.1394444
13571,MYG,Mayaguana Airport,22.37944444,-73.01361111
13572,MYH,Cliff Dwellers,36.73444444,-111.7527778
13573,MYJ,Matsuyama Airport,33.82722222,132.6997222
13574,MYK,May Creek Airport,61.33555556,-142.6866667
13575,MYL,McCall Municipal,44.88861111,-116.1016667
13576,MYP,Mary Airport,37.6225,61.89666667
13577,MYR,Myrtle Beach International,33.67972222,-78.92833333
13578,MYT,Myitkyina Airport,25.38277778,97.35277778
13579,MYU,Mekoryuk Airport,60.37138889,-166.2705556
13580,MYV,Yuba County,39.09777778,-121.5697222
13581,MYW,Mtwara Airport,-10.33916667,40.18166667
13582,MYY,Miri Airport,4.32194444,113.9869444
13584,MZB,Mocimboa Da Praia Airport,-11.36166667,40.355
13585,MZG,Ma Kung AB,23.56916667,119.6186111
13586,MZI,Ambodedjo,14.51277778,-4.07944444
13587,MZJ,Pinal Airpark,32.50972222,-111.3252778
13588,MZK,Marakei Airport,1.98333333,173.6666667
13589,MZL,La Nubia,5.03,-75.46527778
13590,MZM,Metz-Nancy Metz-Frescaty,49.0725,6.13444444
13591,MZN,Minj Airport,-5.90555556,144.6766667
13592,MZO,Sierra Maestra,20.28805556,-77.08916667
13593,MZR,Mazar I Sharif,36.70638889,67.21611111
13594,MZT,General Rafael Buelna International,23.16138889,-106.2644444
13595,MZZ,Marion Municipal,40.49,-85.67972222
13596,N47,Pottstown Municipal,40.26027778,-75.67083333
13597,N87,Trenton-Robbinsville,40.21388889,-74.60166667
13598,NAA,Narrabri Airport,-30.31916667,149.8272222
13599,NAD,Harriman-and-West,42.69638889,-73.17055556
13600,NAG,Dr. Baba Saheb Ambedkar International,21.0975,79.04305556
13601,NAK,Nakhon Ratchasima Airport,14.94944444,102.3127778
13602,NAN,Nadi International,-17.755,177.4438889
13603,NAO,Nanchong Airport,30.8,106.0666667
13604,NAP,Capodichino,40.88444444,14.29083333
13605,NAS,Lynden Pindling International,25.03888889,-77.46611111
13606,NAT,Augusto Severo,-5.90833333,-35.24916667
13607,NAU,Napuka,-14.17666667,-141.2672222
13609,NAZ,Nana,-10.67583333,162.205
13610,NBA,Nambaiyufa Airport,-6.25,145.2333333
13611,NBC,Begishevo,55.56472222,52.0925
13612,NBG,New Orleans NAS JRB,29.82722222,-90.02666667
13614,BKK,Suvarnabhumi International,13.68083333,100.7477778
13616,NBO,Nairobi Jomo Kenyatta International,-1.31666667,36.93138889
13618,NBW,Guantanamo Bay NS,19.90666667,-75.20694444
13619,NC1,Gastonia Municipal,35.20277778,-81.15
13620,NC2,Johnston Regional,35.54083333,-78.39027778
13621,NC3,Shelby-Cleveland County Regional,35.25583333,-81.60083333
13622,NC4,Currituck County Regional,36.4,-76.01555556
13623,NC5,Duplin County,35,-77.98166667
13624,NCA,North Caicos International,21.9175,-71.93972222
13625,NCE,Nice Cote d'Azur,43.65833333,7.21583333
13626,NCH,Nachingwea Airport,-10.35833333,38.78027778
13627,NCI,Necocli Airport,8.45333333,-76.77888889
13628,NCL,Newcastle Airport,55.03805556,-1.68972222
13629,NCN,Chenega Bay,60.07861111,-147.9947222
13630,NCO,Quonset State Air Reserve National Guard Helipad,41.59944444,-71.41666667
13632,NCQ,Dobbins ARB,33.91444444,-84.51416667
13633,NCS,Newcastle Airport,-27.77055556,29.97666667
13634,NCT,Nicoya Airport,10.13944444,-85.44555556
13635,NCU,Nukus Airport,42.48916667,59.62277778
13636,NCY,Annecy Meythet,45.92916667,6.09888889
13637,ND1,Robert Odegaard Field,46.64861111,-96.99888889
13638,NDB,Nouadhibou Airport,20.93305556,-17.03
13639,NDC,Nanded Airport,19.18138889,77.32555556
13641,NDJ,Hassan Djamous,12.13361111,15.03388889
13642,NDL,Ndele Airport,8.42694444,20.635
13643,NDR,El Aroui International,34.98916667,-3.02777778
13644,NDZ,Nordholz-Spieka,53.76694444,8.6425
13645,NE1,Quinn Field,40.92555556,-100.1466667
13646,NE2,Blair Municipal,41.41472222,-96.10888889
13648,NEG,Negril Airport,18.34194444,-78.33416667
13650,NEL,Lakehurst/Maxfield Field,40.035,-74.35222222
13651,NER,Neryungri Airport,56.9,124.8833333
13653,NEU,Samneua,20.41833333,104.0661111
13654,NEV,Vance Winkworth Amory,17.20555556,-62.59
13655,NEW,Lakefront,30.0425,-90.02833333
13656,NFL,Fallon NAS,39.41777778,-118.6986111
13657,NGA,Young Airport,-34.25555556,148.2480556
13658,NGB,Lishe,29.82666667,121.4619444
13659,NGC,North Rim,36.18333333,-112.1333333
13660,NGD,Auguste George,18.7275,-64.32888889
13661,NGE,N'Gaoundere Airport,7.35694444,13.55916667
13662,NGF,Kaneohe Bay MCAS,21.45055556,-157.7680556
13663,NGM,Agana NAS,13.44972222,144.75
13664,NKM,Nagoya Airport,35.25555556,136.9244444
13665,NGP,Corpus Christi NAS,27.69277778,-97.29027778
13666,NGS,Nagasaki Airport,32.91694444,129.9133333
13667,NGU,Norfolk NS,36.9375,-76.28916667
13669,NHA,Nha Trang,12.2275,109.1922222
13670,NHD,Minhad AB,25.02694444,55.36638889
13671,NHK,Patuxent River NAS,38.28638889,-76.41
13672,NHT,RAF Northolt,51.55277778,-0.41972222
13673,NHV,Nuku Hiva Fr.Poly.,-8.78333333,-140.1666667
13674,NHZ,Brunswick Executive,43.89222222,-69.93888889
13675,NIA,Nimba Airport,7.49361111,-8.58416667
13676,NIB,Nikolai Airport,63.01861111,-154.3583333
13677,NIC,Nicosia Airport,35.15555556,33.27333333
13678,NIE,Niblack Airport,55.06666667,-132.1458333
13679,NIG,Nikunau Airport,-1.31472222,176.4097222
13680,NIM,Diori Hamani,13.48222222,2.18333333
13681,NIN,Ninilchik Airport,60.02027778,-151.5894444
13682,NIP,Jacksonville NAS,30.23388889,-81.675
13683,NIT,Niort Airport,46.31666667,-0.45
13684,NIX,Nioro Airport,15.23916667,-9.57638889
13685,NJ1,Camden County,39.77833333,-74.94777778
13686,NJ2,Eagles Nest,39.665,-74.3075
13687,NJA,Atsugi NAF,35.45472222,139.45
13688,NJC,Nizhnevartovsk Airport,60.94972222,76.48305556
13689,NJK,El Centro NAF,32.82916667,-115.6716667
13690,NKA,Nkan Airport,0.7,9.98333333
13691,NKC,Nouakchott Airport,18.09777778,-15.94805556
13692,NKG,Lukou,31.73222222,118.8630556
13693,NKI,Naukiti Airport,55.875,-133.2208333
13694,NGO,Chubu Centrair International,34.85833333,136.8052778
13695,NKN,Nankina Airport,-5.83527778,146.4525
13696,NKS,Nkongsamba Airport,4.935,9.93666667
13697,N1C,Cherry Point MCAS,34.90083333,-76.88083333
13698,NKV,Nichin Cove Seaplane Base,55.85,-133.2166667
13699,NKW,Diego Garcia Nsf,-7.31333333,72.41111111
13700,NKX,Miramar MCAS,32.86861111,-117.1430556
13701,NLA,Ndola Airport,-12.99833333,28.665
13702,NLC,Lemoore NAS,36.33305556,-119.9522222
13703,NLD,Quetzalcoatl International,27.44333333,-99.57
13704,NLG,Nelson Lagoon Airport,56.0075,-161.1602778
13705,NLK,Norfolk Island Airport,-29.0425,167.9380556
13706,NLO,N'Dolo,-4.32666667,15.32722222
13707,NLP,Nelspruit Airport,-25.50083333,30.91361111
13708,NLS,Nicholson Station,-18.05083333,128.8958333
13709,NMC,Norman's Cay Airport,24.59638889,-76.81888889
13710,NME,Nightmute Airport,60.46916667,-164.7041667
13711,NMG,San Miguel Airport,8.45638889,-78.93416667
13712,NNA,Kenitra Airport,34.30138889,-6.6
13713,NNG,Wuxu,22.60861111,108.1755556
13714,NNK,Naknek Airport,58.73472222,-157.0252778
13715,NNL,Nondalton Airport,59.98027778,-154.8391667
13716,NNU,Nanuque Airport,-17.82305556,-40.32972222
13717,NNY,Nanyang East,32.98277778,112.6175
13718,NOA,Nowra Airport,-34.94888889,150.5369444
13719,NOC,Ireland West Airport Knock,53.91027778,-8.81861111
13720,NOG,Nogales International,31.22777778,-110.9752778
13721,NON,Nonouti Airport,-0.63972222,174.4277778
13723,NOR,Nordfjordur Airport,65.13166667,-13.74694444
13724,NOS,Fascene,-13.31222222,48.31472222
13725,NOT,Gnoss Field,38.14361111,-122.5572222
13726,NOU,Noumea La Tontouta,-22.01444444,166.2130556
13727,NOV,Huambo Airport,-12.80888889,15.76055556
13728,NPA,Pensacola NAS,30.35333333,-87.31805556
13729,NPE,Napier Airport,-39.46972222,176.8672222
13730,NPL,New Plymouth Airport,-39.00805556,174.1769444
13731,NPT,Newport State,41.5325,-71.28222222
13732,NQA,Millington Regional Jetport,35.35666667,-89.87055556
13733,NQI,Kingsville NAS,27.50444444,-97.80833333
13734,NQN,Presidente Peron,-38.94888889,-68.15583333
13736,NQX,Key West NAS,24.57583333,-81.68888889
13737,NQY,Newquay Airport,50.44083333,-4.99527778
13738,NRA,Narrandera Airport,-34.70222222,146.5122222
13739,NRB,Mayport NS,30.39138889,-81.42444444
13740,NRI,Grand Lake Regional,36.5775,-94.86194444
13741,NRK,Kungsangen,58.58583333,16.25055556
13742,NRL,North Ronaldsay Airport,59.3675,-2.43444444
13744,NRT,Narita International,35.76527778,140.3855556
13745,NSA,Noosa Aust.,-26.38333333,153.15
13746,NSB,North Seaplane Base,25.72916667,-79.28888889
13747,NSE,Whiting Field NAS North,30.72416667,-87.02194444
13748,NSF,Joint Base Andrews,38.81083333,-76.86694444
13749,NSI,Yaounde Nsimalen,3.7225,11.55333333
13750,NSL,NASA Shuttle Landing Facility,28.615,-80.69444444
13751,NSN,Nelson Airport,-41.29694444,173.2241667
13752,NSO,Scone Airport,-32.03722222,150.8322222
13753,NST,Nakhon Si Thammarat Airport,8.53972222,99.94472222
13754,NSY,Sigonella Airport,37.40166667,14.92222222
13755,NT1,Snap Lake Mine/Debeers,63.585,-110.9
13756,NTD,Point Mugu NAS,34.11916667,-119.1197222
13757,NTE,Nantes Atlantique,47.15305556,-1.61083333
13758,NTL,Williamtown,-32.795,151.8344444
13759,NTN,Normanton Airport,-17.68361111,141.0702778
13760,NTO,Santo Antao Airport,17.05,-25.16666667
13761,NTQ,Noto,37.29333333,136.9622222
13762,NTR,Del Norte International,25.86555556,-100.2372222
13763,NTU,Oceana NAS,36.82277778,-76.03194444
13764,NTY,Pilanesberg International,-25.33388889,27.17333333
13765,NUE,Nurnberg,49.49861111,11.0775
13766,NUG,Nuguria Airport,-3.40527778,154.7358333
13767,NUI,Nuiqsut Airport,70.20972222,-151.0063889
13768,NUL,Nulato Airport,64.72944444,-158.0741667
13769,NUN,Saufley Field NOLF,30.46972222,-87.33805556
13770,NUP,Nunapitchuk Airport,60.90611111,-162.4405556
13771,NUQ,Moffett Federal Airfield,37.41611111,-122.0491667
13772,NUW,Whidbey Island NAS,48.35194444,-122.6558333
13773,NV1,Perkins Field,36.56805556,-114.4433333
13774,NVA,Benito Salas,2.95055556,-75.29388889
13775,NVD,Nevada Municipal,37.8525,-94.30472222
13776,NVK,Narvik Airport,68.425,17.425
13777,NVT,Ministro Victor Konder International,-26.87388889,-48.65055556
13778,NWI,Norwich Airport,52.67583333,1.28277778
13780,NXX,Willow Grove NAS JRB,40.19972222,-75.14805556
13781,NY1,Kingston Ulster,41.98527778,-73.96444444
13782,NY2,Oswego County,43.35083333,-76.38805556
13784,NYC,New York City Metropolitan Area,40.72722222,-73.92666667
13785,NYL,Yuma MCAS/Yuma International,32.65666667,-114.6058333
13786,NYO,Skavsta,58.78861111,16.91222222
13787,NYU,Bagan,21.17888889,94.93027778
13788,NZC,Cecil,30.21888889,-81.87722222
13789,NZJ,El Toro MCAS,33.6675,-117.7183333
13791,NZY,North Island NAS,32.69833333,-117.2130556
13792,O85,Benton Field,40.57361111,-122.4072222
13793,OAG,Orange Airport,-33.37805556,149.1255556
13794,OAI,Bagram Airport,34.94611111,69.26555556
13795,OAJ,Albert J Ellis,34.82916667,-77.61222222
13796,OAK,Metropolitan Oakland International,37.72138889,-122.2211111
13797,OAM,Oamaru Airport,-44.96694444,171.0813889
13799,OAX,Xoxocotlan International,16.99861111,-96.72611111
13801,OBC,Obock Airport,11.96833333,43.27888889
13802,OBF,Oberpfaffenhofen Airport,48.08166667,11.28333333
13803,OBO,Obihiro Airport,42.73361111,143.2175
13804,OBS,Aubenas Airport,44.61666667,4.38333333
13805,OBT,Garrett County,39.58083333,-79.33583333
13806,OBU,Kobuk Airport,66.91222222,-156.8972222
13808,OCE,Ocean City Municipal,38.31055556,-75.12388889
13809,OCF,Ocala International-Jim Taylor Field,29.17194444,-82.22416667
13810,OCH,A L Mangham Jr. Regional,31.57777778,-94.71
13811,OCI,Thumb Bay,60.2,-147.8166667
13812,OCJ,Boscobel,18.40055556,-76.96972222
13813,OCN,Oceanside Municipal,33.21805556,-117.3513889
13814,OCW,Warren Field,35.57055556,-77.04972222
13815,ODA,Ouadda Airport,8.01055556,22.39805556
13816,ODB,Cordoba Airport,37.84194444,-4.84888889
13817,ODD,Oodnadatta Airport,-27.56,135.4452778
13818,ODE,Odense Airport,55.47666667,10.33083333
13819,ODM,Oakland Airport,39.40666667,-79.41388889
13820,ODS,Odessa International,46.42694444,30.67638889
13821,ODW,A.J. Eisenberg,48.25166667,-122.6736111
13822,OEC,Oecusse Airport,-9.19805556,124.3447222
13823,OER,Ornskoldsvik,63.40916667,18.98833333
13824,OFF,Offutt AFB,41.11944444,-95.90861111
13825,OFK,Norfolk Regional/Karl Stefan Memorial Field,41.98555556,-97.435
13826,OFU,Ofu Airport,-14.18444444,-169.67
13827,OGA,Searle Field,41.11944444,-101.7697222
13828,OGB,Orangeburg Municipal,33.45694444,-80.85944444
13829,OGD,Ogden-Hinckley,41.19555556,-112.0130556
13830,OGG,Kahului Airport,20.89861111,-156.4305556
13831,OGN,Yonaguni Airport,24.4675,122.9797222
13832,OGS,Ogdensburg International,44.68194444,-75.46555556
13833,OH1,Fayette County,39.57027778,-83.42055556
13834,OH2,Bellefontaine Regional,40.37222222,-83.81916667
13835,OH3,Ross County,39.44055556,-83.02305556
13836,OH4,Union County,40.22472222,-83.35166667
13837,OH5,Cincinnati - Blue Ash,39.24666667,-84.38888889
13838,OH6,Portage County,41.21027778,-81.25166667
13839,OH7,Kent State University,41.15138889,-81.415
13840,OHA,Ohakea Airport,-40.20611111,175.3877778
13841,OHC,Northeast Cape AFS,63.32638889,-168.9688889
13842,OHD,Ohrid Airport,41.18,20.74222222
13843,OHI,Oshakati Airport,-17.79694444,15.69944444
13844,OHR,Wyk Auf Fohr Airport,54.68444444,8.52805556
13845,OIC,Eaton,42.56638889,-75.52416667
13846,OIM,Oshima,34.78194444,139.3602778
13847,OIT,Oita Airport,33.47944444,131.7372222
13848,OJC,Johnson County Executive,38.8475,-94.7375
13850,OKA,Naha,26.19583333,127.6458333
13851,OKC,Will Rogers World,35.39305556,-97.60083333
13852,OKD,Okadama,43.11527778,141.3844444
13853,OKJ,Okayama Airport,34.75694444,133.8552778
13854,OKK,Kokomo Municipal,40.52805556,-86.05888889
13855,OKN,Okondja Airport,-0.66638889,13.67388889
13856,OKO,Yokota AB,35.74861111,139.3486111
13857,OKR,Yorke Island Airport,-9.75333333,143.405
13858,OKY,Oakey Airport,-27.41138889,151.7352778
13859,OLA,Orland Airport,63.69888889,9.60388889
13860,OLB,Olbia Costa Smeralda,40.89861111,9.5175
13861,OLE,Cattaraugus County-Olean,42.24111111,-78.37138889
13862,OLF,L. M. Clayton,48.09444444,-105.575
13863,OLH,Old Harbor Airport,57.21833333,-153.2697222
13864,OLI,Rif,64.91138889,-23.82305556
13865,OLM,Olympia Regional,46.96944444,-122.9025
13866,OLO,Olomouc Airport,49.5875,17.20583333
13867,OLP,Olympic Dam Airport,-30.485,136.8766667
13868,OLS,Nogales International,31.41777778,-110.8477778
13869,OLU,Columbus Municipal,41.44861111,-97.34083333
13870,OLV,Olive Branch Airport,34.97861111,-89.78694444
13871,OMA,Eppley Airfield,41.30305556,-95.89416667
13872,OMB,Omboue Airport,-1.58333333,9.26666667
13873,OME,Nome Airport,64.5125,-165.4444444
13874,OMH,Uromiyeh,37.66805556,45.06861111
13876,OMK,Omak Airport,48.46444444,-119.5180556
13877,OML,Omkalai Airport,-6.18555556,144.9583333
13878,OMO,Mostar Airport,43.28277778,17.84583333
13879,OMR,Oradea Airport,47.02527778,21.9025
13880,OMS,Omsk Tsentralny,54.96722222,73.31027778
13881,ONA,Winona Municipal/Max Conrad Field,44.07722222,-91.70833333
13882,OND,Ondangwa Airport,-17.87861111,15.9525
13883,ONG,Mornington Island Airport,-16.6625,139.1780556
13884,ONH,Oneonta Municipal,42.52472222,-75.06444444
13885,ONJ,Odate Noshiro Airport,40.19194444,140.3713889
13886,ONL,The O'Neill Municipal-John L. Baker Field,42.46944444,-98.68777778
13887,ONM,Socorro Municipal,34.0225,-106.9030556
13888,ONN,Onion Bay Airport,58.06805556,-153.2538889
13889,ONO,Ontario Municipal,44.01944444,-117.0130556
13890,ONP,Newport Municipal,44.58027778,-124.0580556
13891,ONT,Ontario International,34.05611111,-117.6011111
13892,ONX,Enrique A Jimenez,9.36055556,-79.86722222
13893,OOB,Cobol Alaska/Scaled/,57.48333333,-135.8666667
13894,OOK,Toksook Bay,60.54138889,-165.0872222
13895,OOL,Gold Coast Airport,-28.16444444,153.5047222
13896,OOM,Cooma Airport,-36.30833333,148.9733333
13898,OPF,Opa-locka Executive,25.9075,-80.27833333
13899,OPH,Ophir Airport,63.14666667,-156.5311111
13900,OPO,Porto Airport,41.24805556,-8.68111111
13901,OQA,McDonald Lake Airport,55.93722222,-131.8127778
13902,OQB,Bible Camp Airport,57.92638889,-156.0833333
13903,OQC,Cinder River Lodge Airport,57.06666667,-157.8141667
13905,OQF,Lemesurier Island Airport,58.28444444,-136.0847222
13906,OQG,Tracy Arm Airport,57.91138889,-133.4022222
13908,OQI,Vrems Airport,57.85694444,-157.0866667
13909,OQK,Akolik Airport,68.98333333,-163.4455556
